tweet-sno-1200	QO	vclaim-sno-lady-gaga-oreo	1	67.34424906269729	SimBa
tweet-sno-1200	QO	vclaim-sno-red-velvet-oreos	1	48.166425839249506	SimBa
tweet-sno-1200	QO	vclaim-sno-spam-oreos	1	44.4609654582097	SimBa
tweet-sno-1200	QO	vclaim-sno-black-raspberry-chocolate-chip-oreos	1	41.41882175405676	SimBa
tweet-sno-1200	QO	vclaim-sno-dr-pepper	1	40.675424469142165	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-executive-order-dictator	1	78.9401888892327	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-signing-blank-papers	1	63.13884225040186	SimBa
tweet-sno-1201	QO	vclaim-sno-mcconnell-democrats-no-victories	1	60.90888678752447	SimBa
tweet-sno-1201	QO	vclaim-sno-mitch-mcconnell-one-of-my-proudest-moments	1	59.054507923826996	SimBa
tweet-sno-1201	QO	vclaim-sno-trump-criticize-obama-negotiate-with-congress	1	56.811422271976944	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-executive-order-dictator	1	70.6260016751748	SimBa
tweet-sno-1202	QO	vclaim-sno-jimmy-carter-functioning-democracy	1	57.05663538446206	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-signing-blank-papers	1	55.31551559504013	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-pandemic-statement	1	52.12405370767277	SimBa
tweet-sno-1202	QO	vclaim-sno-obama-do-something-about-president	1	51.06271170746574	SimBa
tweet-sno-1203	QO	vclaim-sno-farmers-protest-india-flag	1	62.33293828830968	SimBa
tweet-sno-1203	QO	vclaim-sno-capture-the-flag	1	61.80873637942268	SimBa
tweet-sno-1203	QO	vclaim-sno-confederate-flag-capitol-dc	1	55.38984083949588	SimBa
tweet-sno-1203	QO	vclaim-sno-womens-march-assault-trump-flag	1	55.316381023800346	SimBa
tweet-sno-1203	QO	vclaim-sno-mcdonalds-remove-american-flags	1	54.723536265939565	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-bans-china-virus	1	88.95964143394389	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-signing-blank-papers	1	58.708090064394334	SimBa
tweet-sno-1204	QO	vclaim-sno-trump-ban-travel-china-pandemic	1	57.41459759978612	SimBa
tweet-sno-1204	QO	vclaim-sno-trump-eo-vaccine-ban	1	54.62017466864311	SimBa
tweet-sno-1204	QO	vclaim-sno-trump-executive-order-biden	1	53.921571789650216	SimBa
tweet-sno-1205	QO	vclaim-sno-trump-office-former-president	1	68.31963490421553	SimBa
tweet-sno-1205	QO	vclaim-sno-biden-president-elect-office	1	56.81545748059777	SimBa
tweet-sno-1205	QO	vclaim-sno-obama-trump-transition-letter	1	55.46583101385442	SimBa
