tweet-sno-1200	QO	vclaim-sno-raspberry-ultra-drops	1	59.25925925925926	SimBa
tweet-sno-1200	QO	vclaim-sno-visine-diarrhea-prank	1	49.122807017543856	SimBa
tweet-sno-1200	QO	vclaim-sno-not-one-drop-bear-cub	1	49.056603773584904	SimBa
tweet-sno-1200	QO	vclaim-sno-abortion-rates-presidencies	1	48.148148148148145	SimBa
tweet-sno-1200	QO	vclaim-sno-air-jordans-price-drop	1	47.45762711864407	SimBa
tweet-sno-1201	QO	vclaim-sno-trump-executive-order-biden	1	44.736842105263165	SimBa
tweet-sno-1201	QO	vclaim-sno-celebrity-trump-obama-together	1	44.44444444444444	SimBa
tweet-sno-1201	QO	vclaim-sno-mark-cuban-millennials-quote	1	43.83561643835616	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-executive-order-dictator	1	43.18181818181819	SimBa
tweet-sno-1201	QO	vclaim-sno-kamala-harris-guns-confiscation	1	42.69662921348315	SimBa
tweet-sno-1202	QO	vclaim-sno-monica-lewinsky-trump-tweet	1	75.26881720430107	SimBa
tweet-sno-1202	QO	vclaim-sno-aoc-fdr-amendment	1	73.33333333333334	SimBa
tweet-sno-1202	QO	vclaim-sno-deadly-pullover	1	72.94117647058823	SimBa
tweet-sno-1202	QO	vclaim-sno-scaramucci-nude-photos-wife-revenge-divorce	1	72.09302325581396	SimBa
tweet-sno-1202	QO	vclaim-sno-immigrants-dna-tests-pay	1	70.96774193548387	SimBa
tweet-sno-1203	QO	vclaim-sno-california-naacp-want-replace-national-anthem	1	32.911392405063296	SimBa
tweet-sno-1203	QO	vclaim-sno-were-ar-15s-used-mass-shooting-aurora	1	32.0	SimBa
tweet-sno-1203	QO	vclaim-sno-reddit-rape-guidelines	1	31.42857142857143	SimBa
tweet-sno-1203	QO	vclaim-sno-us-air-traffic-video-from-9-11	1	30.37974683544304	SimBa
tweet-sno-1203	QO	vclaim-sno-head-shot	1	29.850746268656717	SimBa
tweet-sno-1204	QO	vclaim-sno-in-wake-of-election-obama-passes-executive-order-banning-all-fake-news-outlets	1	100.0	SimBa
tweet-sno-1204	QO	vclaim-sno-trump-eo-vaccine-ban	1	95.0	SimBa
tweet-sno-1204	QO	vclaim-sno-president-obama-assault-weapon-ban	1	92.6829268292683	SimBa
tweet-sno-1204	QO	vclaim-sno-brazilian-oil	1	91.42857142857143	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-bans-china-virus	1	89.79591836734694	SimBa
tweet-sno-1205	QO	vclaim-sno-muslim-student-protest-trump	1	133.33333333333334	SimBa
tweet-sno-1205	QO	vclaim-sno-lego-rainbow-lgbtq-set	1	133.33333333333334	SimBa
tweet-sno-1205	QO	vclaim-sno-joe-biden-movie-set-oval-office	1	131.91489361702128	SimBa
tweet-sno-1205	QO	vclaim-sno-croatian-president-bikini	1	131.70731707317074	SimBa
tweet-sno-1205	QO	vclaim-sno-did-ben-carson-purchase-a-31000-dining-set-and-charge-it-to-hud	1	126.08695652173913	SimBa
tweet-sno-1206	QO	vclaim-sno-trump-blm-150000-acres-fracking	1	57.89473684210527	SimBa
tweet-sno-1206	QO	vclaim-sno-donald-trump-kent-state	1	50.0	SimBa
tweet-sno-1206	QO	vclaim-sno-trump-office-former-president	1	48.19277108433735	SimBa
tweet-sno-1206	QO	vclaim-sno-womens-march-assault-trump-flag	1	46.57534246575342	SimBa
