tweet-sno-1200	QO	vclaim-sno-lady-gaga-oreo	1	52.97348344450744	SimBa
tweet-sno-1200	QO	vclaim-sno-red-velvet-oreos	1	50.711826676827556	SimBa
tweet-sno-1200	QO	vclaim-sno-black-raspberry-chocolate-chip-oreos	1	50.26842591068019	SimBa
tweet-sno-1200	QO	vclaim-sno-fried-chicken-oreos	1	44.9306708889704	SimBa
tweet-sno-1200	QO	vclaim-sno-oreos-fake-tweet	1	44.24880020665842	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-executive-order-dictator	1	73.29779299280722	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-violate-mask-mandate	1	65.36285155588543	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-signing-blank-papers	1	61.441720137878406	SimBa
tweet-sno-1201	QO	vclaim-sno-trump-executive-order-biden	1	60.215877347651144	SimBa
tweet-sno-1201	QO	vclaim-sno-biden-insulin-epipen	1	59.16437665267739	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-executive-order-dictator	1	71.98361796039275	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-second-amendment-phony	1	56.33603873957939	SimBa
tweet-sno-1202	QO	vclaim-sno-trump-tell-supporters-storm	1	55.95241730962969	SimBa
tweet-sno-1202	QO	vclaim-sno-biden-president-elect-office	1	55.793361108237704	SimBa
tweet-sno-1202	QO	vclaim-sno-jimmy-carter-functioning-democracy	1	54.175294745718254	SimBa
tweet-sno-1203	QO	vclaim-sno-farmers-protest-india-flag	1	69.46266303479831	SimBa
tweet-sno-1203	QO	vclaim-sno-indian-flag-capitol-riots	1	56.70799550795704	SimBa
tweet-sno-1203	QO	vclaim-sno-capture-the-flag	1	54.83707552458836	SimBa
tweet-sno-1203	QO	vclaim-sno-911-wwii-memorial-vandalized	1	52.50086198082009	SimBa
tweet-sno-1203	QO	vclaim-sno-rioters-capitol-flagpole	1	51.29208232313249	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-bans-china-virus	1	81.56793694635387	SimBa
tweet-sno-1204	QO	vclaim-sno-power-grid-executive-order	1	59.345175794016676	SimBa
tweet-sno-1204	QO	vclaim-sno-trump-ban-travel-china-pandemic	1	58.72355963525568	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-signing-blank-papers	1	58.016047899614094	SimBa
tweet-sno-1204	QO	vclaim-sno-biden-violate-mask-mandate	1	57.499242726443555	SimBa
